1 12 0.00944030572124371 1.0000466677555726 0.773890759021161 7.7389075902116100e-01 0.7751000371796891 0.775917966998251   
2 24 0.009890140429607251 1.1322273247508527 0.7727520287734466 7.7275202877344662e-01 0.7745567219905964 0.7749935159665646   
3 36 0.010693024586218893 1.221718707925213 0.7719846892176643 7.7198468921766428e-01 0.7728101260781388 0.7739488026781834   
4 48 0.012544340659469706 1.3360824387464103 0.7700584204361086 7.7005842043610861e-01 0.7719839807019246 0.7729484734551341   
5 60 0.01486237315458991 1.4407684316260199 0.7686819467613604 7.6868194676136037e-01 0.7705771197851267 0.7731676733141315   
6 72 0.017691770319883195 1.4830009044170056 0.767569485095243 7.6756948509524303e-01 0.7698127403623816 0.7709602340730652   
7 84 0.02073549438779182 1.5005615461667468 0.7656805406482868 7.6568054064828683e-01 0.7683061425802431 0.7712643670831911   
8 96 0.02410171641406709 1.514211782552423 0.7645819336999597 7.6458193369995975e-01 0.7659126987901606 0.768739194824388   
9 108 0.027826488869946497 1.5656304504690608 0.7614096028354935 7.6140960283549353e-01 0.7658768517624575 0.770116860068154   
10 120 0.03334914543877272 1.575401557830527 0.756947282149753 7.5694728214975304e-01 0.7626724935784772 0.766627928269379   
11 132 0.04023272245803593 1.6001718067573036 0.7521354754044821 7.5213547540448211e-01 0.7579230615890753 0.7630337412110534   
12 144 0.050090079618862145 1.598532568620184 0.7483026791298978 7.4830267912989779e-01 0.7529758924728288 0.7582235209581265   
13 156 0.0628781681876239 1.6234218841873655 0.739356082465569 7.3935608246556905e-01 0.7496810860880794 0.7577028414284257   
14 168 0.07715475082192992 1.6354523047538367 0.7319794076037031 7.3197940760370306e-01 0.7443711682272949 0.7474891019333779   
15 180 0.09722066717713569 1.6673134435260746 0.7209015101517309 7.2090151015173087e-01 0.7356513956447197 0.7451581354328628   
16 192 0.12093990848146449 1.688972046568886 0.7119799046938814 7.1197990469388139e-01 0.7333190388720503 0.7393778965423662   
17 204 0.1449954504900928 1.6767342308793025 0.7015657178857093 7.0156571788570932e-01 0.7188854557662787 0.7351852534390654   
18 216 0.17806655665940402 1.715359180650687 0.6841936850504868 6.8419368505048683e-01 0.6971255452831403 0.7277483700383759   
19 228 0.20907322654849222 1.7109048626034238 0.6711131879442495 6.7111318794424946e-01 0.6868569539120364 0.7084092425217933   
20 240 0.2455539140132736 1.7177351755365864 0.6480274376572147 6.4802743765721471e-01 0.6866563307231834 0.7135146595839699   
21 252 0.2922989850178421 1.7189952697497608 0.6198716216760525 6.1987162167605248e-01 0.6554319162846921 0.6877365979819279   
22 264 0.35983400224952405 1.7652596213118106 0.5700603461088066 5.7006034610880663e-01 0.6247587664888923 0.6489772535901378   
23 276 0.4304030710202343 1.8191347088824212 0.5260845449871201 5.2608454498712010e-01 0.5825840911722072 0.649908515826639   
24 288 0.4921871255556739 1.8173740775616325 0.5228909869740167 5.2289098697401670e-01 0.5486267310039905 0.5799346840614297   
